Id,SalePrice
1619,138069.89207324502
1620,160446.56383901875
1621,135190.55073418107
1622,143971.52046721138
1623,274385.5375123274
1624,214213.80217459923
1625,119407.69625433144
1626,160854.2957326048
1627,187889.73185256368
1628,271053.7334723241
1629,175966.79008431593
1630,337345.24362014595
1631,208132.87406668402
1632,239191.99512053363
1633,169618.67656930082
1634,188709.5092171328
1635,177286.22357243375
1636,156232.36017525534
1637,187417.07381303314
1638,191657.8132824588
1639,178477.3440909859
1640,263843.29292509984
1641,173916.10313987426
1642,227528.83936632762
1643,225554.52955735134
1644,232283.45633529886
1645,192078.42549619213
1646,156236.07023742236
1647,154782.1085749088
1648,136358.88310487277
1649,141560.24030640273
1650,114830.4039583496
1651,121389.75858295948
1652,97758.35533220535
1653,99032.39091336861
1654,148658.73268083777
1655,146131.20452944294
1656,146567.9411992787
1657,150713.79402108342
1658,150912.37694791227
1659,127791.03830171992
1660,154146.94096479658
1661,466872.1806401226
1662,404478.95868116384
1663,387889.0082947216
1664,444164.4472706545
1665,304423.5520132319
1666,318045.18110692815
1667,384436.3773982938
1668,334711.7671059519
1669,289483.9117697273
1670,347478.09191747464
1671,261636.9147302237
1672,441534.64375038026
1673,291924.0375764135
1674,247614.1327135731
1675,188616.15732494672
1676,191635.7850073013
1677,222665.62438807226
1678,439416.0109575534
1679,395975.34738167
1680,343504.78464213724
1681,241667.94004936953
1682,301072.3350425449
1683,178127.7658038899
1684,173331.1210310377
1685,169363.94768838474
1686,169591.68776310893
1687,167008.5644852525
1688,190892.18066721104
1689,191129.92402926376
1690,188040.95043431802
1691,177586.2299285752
1692,257018.95032716964
1693,169418.4751289602
1694,180243.86580677968
1695,167042.2798959075
1696,269305.53340684285
1697,170739.48178707814
1698,357697.1168251219
1699,314753.9003792333
1700,243117.25884474808
1701,263851.0553021338
1702,253469.33031285816
1703,259820.27230085613
1704,287726.94487168244
1705,224857.43074344742
1706,407837.5863190349
1707,219234.247269127
1708,211037.33583921025
1709,268039.12607711845
1710,223549.60029870569
1711,258668.53749133408
1712,260286.76129248107
1713,274835.2216838106
1714,222305.92033171369
1715,205253.42075378494
1716,184199.805952145
1717,174801.6633550923
1718,135021.29634703923
1719,201739.98598452314
1720,236257.570289098
1721,168326.7411448761
1722,127158.25224229293
1723,156433.40583528264
1724,214927.4370806843
1725,237699.0313582799
1726,187861.3962098696
1727,162638.15618148408
1728,182922.2303382965
1729,165478.81397647344
1730,151544.28382447152
1731,120957.48998280989
1732,130702.74418793386
1733,117116.60219473101
1734,123953.18676345587
1735,137873.17778683105
1736,118353.20054545696
1737,320065.9100675589
1738,221213.12347372586
1739,290005.91398756334
1740,217959.68634561676
1741,189817.36514761212
1742,170852.82592640942
1743,173325.67466314186
1744,301653.3713925842
1745,218969.29387595068
1746,189273.54107549757
1747,214177.22708651618
1748,223119.31246179316
1749,157281.94042709284
1750,133504.66980819043
1751,232356.141957851
1752,121611.09165084598
1753,144111.33186226746
1754,190319.44980971306
1755,169941.18085723047
1756,123967.61518915324
1757,119249.75869038358
1758,148422.20669557952
1759,161879.18087180788
1760,165427.23450372
1761,138601.20175562857
1762,177158.7760538496
1763,166706.26106466772
1764,118612.70139826578
1765,165203.19848919177
1766,173813.25030298307
1767,214073.3212070582
1768,147138.68822047175
1769,169956.3564267242
1770,148641.12472865294
1771,127924.64976804378
1772,140074.0486063553
1773,134390.25741547847
1774,138499.11591302938
1775,135445.81756687153
1776,121676.26816489015
1777,113461.75651241765
1778,137713.31777895405
1779,112371.72383641872
1780,170598.67521503475
1781,128578.25748213154
1782,92104.73871601815
1783,145641.94098542217
1784,99906.1703309368
1785,116435.01967614687
1786,135485.38626684257
1787,160028.44157881237
1788,61288.77766373878
1789,94625.96165096798
1790,82148.20824087475
1791,183403.86039147037
1792,156679.02185286453
1793,128883.93782567167
1794,145495.21097700566
1795,133567.9875226686
1796,117079.97713034038
1797,108005.21379227261
1798,124083.87393652022
1799,107850.0314429879
1800,130052.36130783752
1801,127984.87371719496
1802,119205.58343224452
1803,146612.38127316994
1804,144825.55925664614
1805,139145.05941942486
1806,119660.2081609678
1807,129497.34393507786
1808,116256.13282008309
1809,120817.76317176467
1810,143923.4024903549
1811,103290.05283567414
1812,99581.86730970256
1813,122872.40713098932
1814,92825.2197228334
1815,56758.05892723401
1816,98876.34046609912
1817,116154.79607733377
1818,142413.31173931033
1819,126753.575381348
1820,64487.93013390865
1821,102477.79728221186
1822,143377.6893940969
1823,53292.59289098838
1824,138542.02686550724
1825,131003.66184088285
1826,102456.44680215119
1827,102842.01163260185
1828,138605.69216626478
1829,115326.90369427743
1830,138277.73913185927
1831,150746.76946264363
1832,100167.03941341216
1833,141350.33556709022
1834,124954.29755215358
1835,133632.7508359041
1836,123218.24410592543
1837,91332.3672820662
1838,127959.53264134759
1839,90674.67401912369
1840,157643.86084244127
1841,144054.85198915564
1842,84612.03599578826
1843,132147.08384849294
1844,134428.82948900206
1845,139218.42395869154
1846,152882.8202585313
1847,165721.36783158613
1848,58122.794656873506
1849,104330.41570434242
1850,122841.63992543737
1851,155687.2952767586
1852,128097.54310210016
1853,141127.30279886271
1854,171317.88704978424
1855,147733.6632347689
1856,222176.81034277665
1857,147270.23057027868
1858,138519.63015928562
1859,116881.44513549536
1860,153048.26397979545
1861,115788.52383456807
1862,281695.74721222563
1863,275755.62442557735
1864,275954.39784814155
1865,326987.2982672605
1866,336938.6456804001
1867,236124.4191336932
1868,306171.4035542428
1869,211170.0605901586
1870,232091.51583847322
1871,240840.2164806078
1872,171460.41362931393
1873,236643.86242595437
1874,142783.6464635959
1875,202742.20468360247
1876,195238.1491350247
1877,210087.6649837508
1878,205175.9895353973
1879,128815.10558960108
1880,136890.9683269097
1881,248556.8380430108
1882,251527.24715527543
1883,195615.96661760082
1884,208651.56392105905
1885,243111.1491671875
1886,297579.99896561366
1887,205201.24556834553
1888,276429.39177514485
1889,161539.58480239013
1890,130184.50763967913
1891,138545.2638271844
1892,105502.43163999381
1893,133957.95462412678
1894,129082.00587539093
1895,139243.34099696827
1896,124823.7307538732
1897,116510.53313208575
1898,104004.26642159635
1899,146945.6425647482
1900,137438.3414945996
1901,162843.49454562046
1902,133429.07419566798
1903,209887.80427324586
1904,134474.78548722342
1905,191641.57415683474
1906,169463.96394183443
1907,198415.0938773413
1908,109075.75064256266
1909,141234.577273093
1910,119967.23212654018
1911,199411.5312652748
1912,294368.73567086225
1913,140945.07810577351
1914,61023.45040691138
1915,311518.30878834677
1916,65562.66795255174
1917,254265.3436991158
1918,141113.97689941392
1919,167764.16456449218
1920,152564.71034397173
1921,412540.95466178935
1922,322749.7861848036
1923,213727.90024290327
1924,225215.97926196616
1925,207987.3823433579
1926,393357.5709868395
1927,132790.3252154173
1928,154238.6206223956
1929,124154.66270747162
1930,129786.4186367734
1931,141903.88784323115
1932,138385.0196227479
1933,178414.28942777228
1934,181511.98064875766
1935,173366.0024907735
1936,184309.78896801797
1937,181382.03664950456
1938,173407.02879082225
1939,241838.6788777425
1940,184266.61892633868
1941,175209.865766003
1942,184081.3405818612
1943,200830.27372304312
1944,339918.97629576887
1945,379798.3826184053
1946,139049.4372465756
1947,313103.11709888186
1948,170026.0768288906
1949,249439.14872502672
1950,182083.00300237577
1951,258246.33416679566
1952,227066.60912290006
1953,167015.13891456672
1954,182604.16972481844
1955,135679.69771624723
1956,299907.1813694356
1957,155127.24721133866
1958,306212.40236361977
1959,143534.9018939298
1960,116517.43049474117
1961,119321.90772867073
1962,98166.81595734454
1963,100474.59867023057
1964,111751.15332682269
1965,148103.88875217253
1966,141237.72500139283
1967,284047.9719438525
1968,408067.95388721616
1969,391019.9705193891
1970,445919.54048494855
1971,456249.10467359284
1972,384577.19298798824
1973,262672.69571452396
1974,318355.8501439152
1975,424281.12768695096
1976,267846.6551453661
1977,369210.9815385177
1978,371596.6311304711
1979,342046.174802639
1980,196472.4359422365
1981,350349.48873387405
1982,225177.626759717
1983,202575.41785354412
1984,165451.85453973303
1985,218186.71729186602
1986,211779.7039945426
1987,175684.96632741933
1988,175443.35729970824
1989,192739.7053446247
1990,214786.3523430897
1991,233796.98483155438
1992,214279.12134392737
1993,170741.3899690359
1994,236029.85849858375
1995,185620.38558265177
1996,247785.6718470561
1997,305527.8691520551
1998,336289.11757969484
1999,255760.3909906584
2000,312032.60314773256
2001,266642.96802426246
2002,246083.25187946172
2003,260924.3174877112
2004,274136.8259133117
2005,219633.47328593413
2006,228733.93646452698
2007,245539.0489754377
2008,211367.31489818083
2009,191315.7555747139
2010,194062.99713261117
2011,141392.05661813603
2012,178358.0322372977
2013,182184.20893559713
2014,188501.18006197474
2015,201219.8016073415
2016,195994.64598451805
2017,202832.56060102565
2018,125225.41355464055
2019,136979.1689545962
2020,113373.47197887144
2021,108373.13044090912
2022,177483.80303586918
2023,143554.82177786395
2024,248838.0372125628
2025,361420.16278540436
2026,175043.23476541124
2027,151495.5070731357
2028,148850.6166791815
2029,164838.8504060246
2030,271141.5092021097
2031,228019.3683623828
2032,249529.06098045618
2033,258038.95478694112
2034,163690.19446397855
2035,209949.2995056779
2036,187965.90445029654
2037,192089.13670457646
2038,285904.05627286586
2039,205863.40712532226
2040,334375.00812875153
2041,283407.30838898936
2042,201496.58044215225
2043,171661.70525101406
2044,163916.60296594218
2045,216789.17547080223
2046,137230.06660338305
2047,145444.1265848042
2048,138714.20967776809
2049,135573.8423078736
2050,176039.23656467316
2051,105170.81573150118
2052,128895.90269399666
2053,147960.39951413154
2054,82876.55937803676
2055,153096.07492638478
2056,142886.32356993237
2057,118789.6581259584
2058,225540.57075931953
2059,133991.67411832526
2060,173242.635351059
2061,174455.54757087922
2062,133542.93395188806
2063,114936.62679462884
2064,142526.90538531553
2065,115760.17792832055
2066,160906.72933289866
2067,115174.87769011184
2068,140026.24839493376
2069,83887.96749006267
2070,109290.13863938503
2071,94863.49279784149
2072,133025.62026635924
2073,141244.0793253619
2074,181022.08142947574
2075,145647.63092800754
2076,115867.42436328519
2077,156935.05759905698
2078,129501.70327824158
2079,130118.4032158778
2080,118231.79263065412
2081,123651.4902124734
2082,126952.33731383245
2083,140972.3642762127
2084,114010.32349711485
2085,122201.41042978618
2086,106492.81533121473
2087,119096.66885068631
2088,100470.49745925707
2089,80213.28406211513
2090,132737.73485218865
2091,120967.62012941502
2092,130109.67960709834
2093,123726.07591289666
2094,122613.0993428033
2095,147748.91396935133
2096,77718.65756415244
2097,95309.89879687235
2098,142223.99053863628
2099,59495.570121729135
2100,89586.70524579383
2101,114724.52012193298
2102,130837.57261157375
2103,100909.48539721349
2104,132769.3218531088
2105,126135.51176851385
2106,64914.13076803995
2107,220483.47310500045
2108,116854.18703119685
2109,113162.69699643712
2110,129933.94905372048
2111,152247.4193977514
2112,146208.03704796894
2113,122787.9808675953
2114,112810.14546503662
2115,162516.17069093534
2116,118942.23326283394
2117,150127.7975254337
2118,124173.37332757587
2119,106529.17978517477
2120,114455.49236004404
2121,112748.62334408794
2122,106995.42957644597
2123,89127.72008730183
2124,168352.75901665218
2125,128705.28237076831
2126,145281.04560636345
2127,146628.53109210526
2128,122862.73250535506
2129,98695.23420017901
2130,139589.79687665123
2131,136548.56928763172
2132,117691.49459913411
2133,121575.05388133733
2134,122866.26702968127
2135,95106.94558100912
2136,77018.06473812083
2137,111135.30775368451
2138,137023.93625126526
2139,152152.87988372025
2140,140880.8672367963
2141,138442.8127814001
2142,130415.28127160593
2143,143949.70218576526
2144,113571.27403445395
2145,138395.13519273023
2146,159889.7345220392
2147,144919.23865509604
2148,134277.79074508278
2149,139929.5995212951
2150,230134.03080753863
2151,112495.64960224341
2152,167991.91718231593
2153,166291.01414150195
2154,107829.5921115531
2155,135248.46632026535
2156,266971.8323727745
2157,233561.5433233749
2158,232778.0154836289
2159,204878.4835986751
2160,169976.91755894703
2161,242953.91600512184
2162,368060.1203323123
2163,365672.70606642985
2164,242369.28227259658
2165,193570.6096782841
2166,146063.1433682429
2167,214809.5181120228
2168,205326.68424632028
2169,194615.14612785308
2170,222969.65873152568
2171,148365.30255717813
2172,133741.10816419136
2173,161819.11315140763
2174,228740.59694591933
2175,294016.30513158394
2176,317520.2740738762
2177,241976.49957807362
2178,211440.18111797015
2179,141639.4571903761
2180,209146.66022705194
2181,187822.44269420626
2182,222842.0848152409
2183,194156.18532880774
2184,122587.98539389388
2185,123067.19863744668
2186,145286.37119582703
2187,155029.09295914677
2188,155525.69707595266
2189,253993.1391018841
2190,82277.04555833581
2191,84114.94313967886
2192,92839.15246127397
2193,100185.92742157087
2194,102251.75737147541
2195,113391.1169934307
2196,103759.33713246779
2197,121151.69359082528
2198,161997.57220300945
2199,171580.42707681027
2200,137264.82187732312
2201,131287.19481053026
2202,202586.04485849876
2203,136089.23622800643
2204,185592.6744086905
2205,111087.09068596196
2206,136931.31915222446
2207,201292.67793646725
2208,246873.90177035145
2209,213077.39773569544
2210,115622.7990152326
2211,114132.28841121765
2212,114813.42784898414
2213,103251.72308340855
2214,131507.82332528604
2215,103716.86905097243
2216,149319.71992807428
2217,66139.58525641657
2218,74362.84970245286
2219,67041.21757069706
2220,68414.59860623156
2221,316698.18071826344
2222,263544.6912381516
2223,306398.52526750753
2224,211951.8048576191
2225,125922.72579635138
2226,184990.29226530457
2227,206719.3526245292
2228,267075.141733436
2229,252817.27723801718
2230,158286.06888948753
2231,217438.48223390133
2232,177606.28414775117
2233,180312.31661434396
2234,237032.18840853474
2235,225563.0931352128
2236,278362.98884145607
2237,360697.67589105375
2238,195542.33298630698
2239,107988.12089855109
2240,160450.15783038829
2241,149300.55308866024
2242,126770.06240035695
2243,126451.46973330606
2244,100134.59373879238
2245,94083.34071668464
2246,144868.4110413147
2247,106584.21696606162
2248,126444.86137509042
2249,125657.85516574548
2250,132706.89081866416
2251,104449.2461578885
2252,172290.61138192163
2253,152630.58626672145
2254,171023.24987344415
2255,188865.53591620835
2256,183217.73835498228
2257,200314.34021581
2258,166263.6675453327
2259,175385.88442725007
2260,147101.65076643816
2261,181618.53927396794
2262,198790.7901771481
2263,353882.20744552265
2264,449736.8035534901
2265,158523.25831982275
2266,288300.52140734904
2267,372911.54856007034
2268,393124.11467673257
2269,150353.8772356463
2270,186724.7620248912
2271,222777.94911352283
2272,204879.7561614408
2273,168346.66586659395
2274,177783.47222257926
2275,167631.09418821183
2276,190901.80324025953
2277,184016.4613493777
2278,146319.7429091761
2279,125386.20547874147
2280,118713.79902662561
2281,173864.06380968727
2282,189507.5800004148
2283,99309.33360083132
2284,109058.99817284413
2285,140109.6902770572
2286,126640.24019250716
2287,348186.12208112876
2288,271932.61724120576
2289,395637.11959274026
2290,461741.9887258881
2291,318467.92239641416
2292,421780.1481139179
2293,439864.52018966514
2294,420406.058285164
2295,458007.71000149613
2296,290745.9995117964
2297,318132.9775990638
2298,329173.33376640314
2299,399416.52168126206
2300,334236.8825679611
2301,281355.71341226215
2302,242582.15996594637
2303,238594.72533941254
2304,240292.1607631134
2305,185126.44936761615
2306,185148.36209211242
2307,190941.39303245535
2308,221357.78372022015
2309,279657.97808775655
2310,207898.4551504142
2311,193851.92804787884
2312,173322.99135954608
2313,174803.5984578125
2314,166399.208778326
2315,170882.84772752319
2316,182371.4933771399
2317,182216.07635767187
2318,177242.74155441864
2319,177812.7923628293
2320,186383.7292999211
2321,240839.83641169558
2322,172667.03750827562
2323,181958.22349965794
2324,172124.94580216706
2325,213762.52875569602
2326,170537.22302306574
2327,209683.95132691995
2328,227353.95697246786
2329,184402.92173948797
2330,176170.5863248628
2331,368073.74733216444
2332,408108.47501768754
2333,319142.1380504049
2334,247854.06348056503
2335,258430.55908871553
2336,330794.99568958173
2337,207688.24698401208
2338,283372.5733015614
2339,221639.63327612658
2340,402721.3309900941
2341,224388.9896638114
2342,228802.13021404867
2343,228791.3135797762
2344,225180.7643903375
2345,235614.10332973598
2346,214124.67857763136
2347,197998.47824108292
2348,238841.5292004755
2349,175034.44906758942
2350,291861.6460065807
2351,258538.19454705156
2352,249397.12610456854
2353,238064.68829873027
2354,131178.13578408188
2355,148815.0897188375
2356,152168.41006274353
2357,198712.44085947372
2358,197117.24496082953
2359,126582.70050450672
2360,118834.61511505768
2361,143972.63656867197
2362,283803.4459596125
2363,138367.7346860929
2364,154523.53717849692
2365,225982.5195525042
2366,190063.77027801616
2367,223983.9468621582
2368,216514.7536373226
2369,220748.2690703777
2370,164960.61306204076
2371,168527.81239857254
2372,190130.7620277714
2373,270548.57407910033
2374,303778.8979116196
2375,249057.0748914141
2376,284495.65093866515
2377,330145.50179844454
2378,143081.42897156015
2379,195757.98666933732
2380,145289.4938835029
2381,162074.8223763698
2382,194244.97248626788
2383,205662.93431320743
2384,245041.69196540973
2385,160027.83332095365
2386,138843.87652178144
2387,139014.6315819613
2388,94827.76950406464
2389,125370.89352525775
2390,145693.63871528357
2391,139138.00053539922
2392,114844.5359510724
2393,166167.50856702874
2394,142697.5470328382
2395,203345.32851212507
2396,148358.6988083503
2397,221292.18380261792
2398,125487.80670715537
2399,64426.52022526556
2400,61953.49656397899
2401,109937.8989679991
2402,139846.33024735947
2403,136043.13674542477
2404,153128.13232371438
2405,161649.53668650205
2406,142370.42358910374
2407,125957.72802603511
2408,144817.9165526052
2409,128496.54687505751
2410,161478.9884460615
2411,120811.19147483908
2412,157408.66638448177
2413,133792.10495523803
2414,137814.28412534614
2415,128582.8918383578
2416,120981.61688580568
2417,133589.4168288411
2418,128540.49764526487
2419,127775.22021740203
2420,126305.31941872447
2421,147602.6025875635
2422,112197.86551661488
2423,119828.70841459773
2424,149697.13960385654
2425,206207.0613637968
2426,132913.4027589687
2427,134597.5873106927
2428,175395.7911447195
2429,117493.49478712623
2430,132985.33261085814
2431,111966.49372787203
2432,141246.89727792103
2433,146227.31687520965
2434,140429.84543037668
2435,148218.01755914232
2436,106856.82338874559
2437,106702.57111653514
2438,127183.5178933835
2439,111313.80285114117
2440,121069.92000395208
2441,95646.68631495666
2442,100409.48080518283
2443,122807.94757549942
2444,128780.83113095719
2445,81177.63606517257
2446,128075.07153909962
2447,188438.84889300555
2448,140910.47945294407
2449,105516.51042604477
2450,143121.3268062277
2451,135043.39654344151
2452,195487.04597300204
2453,96539.55141660129
2454,121381.2027431021
2455,117074.20770151245
2456,136258.54483490682
2457,125246.60756862507
2458,117378.48328185684
2459,112245.53289675136
2460,138871.29620936647
2461,120186.45561691154
2462,137033.24901073094
2463,124169.57125381543
2464,168488.64025559727
2465,135098.11348382998
2466,113628.81367202965
2467,144389.61505995053
2468,79530.88029244961
2469,81026.86203832267
2470,187648.31188570286
2471,204938.53672057093
2472,163423.86801565232
2473,121873.27759094756
2474,87483.09987760564
2475,228589.035226563
2476,115436.80963615893
2477,128965.44707286787
2478,151789.94552183908
2479,104413.10529022291
2480,149418.6196282715
2481,124361.68094527477
2482,127912.52305717548
2483,114314.89977875011
2484,124299.99202806191
2485,127533.23415456244
2486,156588.47081651544
2487,183145.3772016637
2488,157215.61901412066
2489,146310.16240236358
2490,152242.28372951061
2491,89344.04396300185
2492,183270.6048434927
2493,151651.253985136
2494,157414.0209823448
2495,94428.53787747974
2496,247711.59950512747
2497,153879.72924832586
2498,113520.74984089957
2499,92512.48167529539
2500,133658.87746090614
2501,136567.83705802774
2502,147407.9962726095
2503,101918.00885284357
2504,174364.73492906394
2505,223823.8698562107
2506,259109.3384759068
2507,297711.31589675584
2508,257761.04450544255
2509,215076.67108177155
2510,221590.57555228187
2511,178867.48142019537
2512,205600.441826155
2513,217512.9809224116
2514,238899.85802185076
2515,150850.62636891418
2516,166737.59171197057
2517,139350.6032561374
2518,153511.68997891352
2519,223891.75662741024
2520,209375.78128514017
2521,188433.73994826368
2522,219262.95200847182
2523,125466.55501667094
2524,139164.14386620742
2525,149600.75789819006
2526,136504.49671713938
2527,114576.48038992233
2528,128209.99676202795
2529,135293.54168244335
2530,116246.62465131891
2531,255106.17184262117
2532,226741.01109258534
2533,196557.11419818483
2534,230156.28196106496
2535,309705.8392537789
2536,233703.13562637818
2537,226454.19472068368
2538,183463.8530816157
2539,188518.88148127793
2540,178385.19459753242
2541,177727.38622378517
2542,167189.14209804364
2543,128721.06718261543
2544,122330.36583510647
2545,138292.81796196662
2546,133851.46699504895
2547,136613.0103682801
2548,153512.11343158124
2549,163175.19590964215
2550,521796.43460365315
2551,141700.02115706657
2552,125473.0306150998
2553,80733.74918896938
2554,106362.16310510595
2555,116860.34958752696
2556,104681.99789872381
2557,112067.85248887328
2558,152333.21274355476
2559,133828.28956088156
2560,136120.69501504477
2561,131009.29799862004
2562,122021.519449074
2563,146251.56951465172
2564,194052.50840526004
2565,123834.43022909871
2566,159060.90050121123
2567,128745.09354961982
2568,186046.60440394864
2569,200488.70871218457
2570,114620.02342728438
2571,178453.5694241401
2572,152915.56000900964
2573,216768.81993924768
2574,261605.71241381683
2575,129697.58869308811
2576,128138.6184081104
2577,155420.6820711628
2578,85308.68326579631
2579,68283.16186762696
2580,120062.6880523403
2581,114421.09551987247
2582,110567.16015892704
2583,273998.3217336668
2584,170573.5297385144
2585,182854.14349168993
2586,212446.34829991235
2587,189844.98982365523
2588,145210.56472666678
2589,146335.5215896964
2590,219824.11514630687
2591,210102.59034989003
2592,218822.39093003687
2593,258388.05911549393
2594,177454.74192535417
2595,197750.94209570717
2596,323036.6650540462
2597,188927.4694402224
2598,287073.39990690583
2599,315361.0739316585
2600,121042.22231208126
2601,146903.20670311217
2602,83482.35790034253
2603,93948.73240466221
2604,85703.80233961172
2605,80204.41118309915
2606,152047.7490796888
2607,193245.86947260518
2608,203539.22664166108
2609,164903.76823017688
2610,110633.82847138238
2611,118098.42052594881
2612,152878.281389652
2613,131751.34601181422
2614,129727.39725508608
2615,155277.6593382691
2616,143028.62631568176
2617,174951.41539502054
2618,187851.04927873914
2619,204729.91897613578
2620,184092.19467288797
2621,177245.9417797292
2622,182432.96899150463
2623,245573.83385057544
2624,309257.7838888533
2625,291921.45486105315
2626,171246.71908655803
2627,162663.71030023572
2628,463254.1179443677
2629,490739.7522113371
2630,340865.7290039933
2631,457741.46542835917
2632,450248.07557532075
2633,307534.74768516625
2634,403462.50287747127
2635,156156.55793903294
2636,184778.27092616702
2637,173984.1998666965
2638,258313.97641629167
2639,187035.32560806238
2640,151983.64943213895
2641,106308.72958754291
2642,191626.7488918209
2643,98567.63355576791
2644,129178.65253303447
2645,100990.03395454524
2646,93430.26217225892
2647,99923.9737731287
2648,143207.40787806635
2649,149172.82975023414
2650,141807.7449293874
2651,148116.017026546
2652,426701.53718082054
2653,250499.2319297684
2654,244672.395083395
2655,396560.98490344465
2656,303946.90087267885
2657,345457.55603251874
2658,294256.57903821045
2659,298179.62776297913
2660,352843.6028609456
2661,335735.4636537974
2662,350702.88168391516
2663,277896.38515789923
2664,274049.57226615294
2665,325348.49328896636
2666,288655.55759352335
2667,165531.16114177555
2668,175987.7777835488
2669,175377.1022730925
2670,273499.0042010461
2671,177808.12201999247
2672,192647.660152002
2673,211570.86845646636
2674,204460.573775928
2675,165428.27445016854
2676,186312.9429318833
2677,193271.12744345795
2678,255931.55329579243
2679,273896.37536541023
2680,274604.3708895849
2681,420761.6954904962
2682,324816.9368613331
2683,493298.6470709086
2684,313477.5903278225
2685,335568.9654485904
2686,264310.61412295944
2687,327479.8436400783
2688,216680.94310038356
2689,202718.5332731133
2690,442821.17149518174
2691,189092.17346793832
2692,132757.2231382206
2693,195387.34761173598
2694,131509.51852072493
2695,195265.42149378895
2696,185885.716892549
2697,188011.87676868323
2698,196408.34387756028
2699,175759.93563046667
2700,159980.28731837307
2701,157656.67557999233
2702,114232.46218218183
2703,125972.05817339584
2704,135925.75853980464
2705,119225.05882022213
2706,118630.15924442085
2707,128132.09780195204
2708,133611.15630561078
2709,101022.0869100214
2710,125101.84355664425
2711,275178.644322607
2712,388041.5466489324
2713,167812.02094673546
2714,149583.55978608492
2715,170786.37044414482
2716,149926.68347890434
2717,182135.57969872397
2718,225240.70643562917
2719,155146.3003398545
2720,170191.73282475316
2721,138844.12014771398
2722,162263.78867112665
2723,143506.56718028797
2724,130687.9999241656
2725,135247.21875561192
2726,147023.5289348766
2727,179023.65492267488
2728,168749.02151576587
2729,147977.82655113318
2730,145466.6671726816
2731,124538.07727738729
2732,124402.0407343031
2733,155792.91620326877
